132    150      0       0.00   72      48.00  0       0.00   2       1.33   0       0.00   0       0.00   76      50.67   
1331    40       16      40.00  13      32.50  0       0.00   10      25.00  0       0.00   0       0.00   1       2.50    
1333    45       9       20.00  0       0.00   20      44.44  1       2.22   0       0.00   1       2.22   14      31.11   
1336    45       15      33.33  20      44.44  6       13.33  4       8.89   0       0.00   0       0.00   0       0.00    
1337    48       11      22.92  8       16.67  12      25.00  1       2.08   0       0.00   0       0.00   16      33.33   
1338    48       13      27.08  0       0.00   9       18.75  0       0.00   0       0.00   0       0.00   26      54.17   
133    140      23      16.43  6       4.29   34      24.29  6       4.29   2       1.43   2       1.43   67      47.86   
1340    21       0       0.00   5       23.81  0       0.00   0       0.00   0       0.00   0       0.00   16      76.19   
1341    48       16      33.33  3       6.25   9       18.75  0       0.00   0       0.00   3       6.25   17      35.42   
1342    45       1       2.22   4       8.89   21      46.67  0       0.00   3       6.67   1       2.22   15      33.33   
1345    45       3       6.67   9       20.00  8       17.78  1       2.22   0       0.00   2       4.44   22      48.89   
1346    36       1       2.78   1       2.78   4       11.11  0       0.00   5       13.89  1       2.78   24      66.67   
1347    40       5       12.50  2       5.00   0       0.00   1       2.50   2       5.00   1       2.50   29      72.50   
1348    48       2       4.17   0       0.00   1       2.08   0       0.00   0       0.00   5       10.42  40      83.33   
1349    48       13      27.08  0       0.00   4       8.33   2       4.17   0       0.00   0       0.00   29      60.42   
134    150      13      8.67   0       0.00   76      50.67  0       0.00   0       0.00   1       0.67   60      40.00   
1350    45       8       17.78  0       0.00   8       17.78  0       0.00   3       6.67   4       8.89   22      48.89   
1351    45       7       15.56  1       2.22   3       6.67   0       0.00   0       0.00   0       0.00   34      75.56   
1352    45       3       6.67   0       0.00   9       20.00  0       0.00   0       0.00   0       0.00   33      73.33   
1353    45       1       2.22   26      57.78  4       8.89   4       8.89   4       8.89   1       2.22   5       11.11   
1354    45       0       0.00   6       13.33  3       6.67   0       0.00   0       0.00   0       0.00   36      80.00   
1355    60       0       0.00   23      38.33  0       0.00   9       15.00  0       0.00   0       0.00   28      46.67   
1356    60       11      18.33  0       0.00   17      28.33  1       1.67   0       0.00   12      20.00  19      31.67   
1358    48       9       18.75  1       2.08   5       10.42  1       2.08   0       0.00   0       0.00   32      66.67   
1359    45       4       8.89   4       8.89   2       4.44   1       2.22   0       0.00   4       8.89   30      66.67   
135    140      3       2.14   1       0.71   4       2.86   0       0.00   0       0.00   3       2.14   129     92.14   
1360    45       2       4.44   4       8.89   0       0.00   7       15.56  0       0.00   0       0.00   32      71.11   
1361    60       5       8.33   8       13.33  6       10.00  0       0.00   1       1.67   0       0.00   40      66.67   
1362    45       5       11.11  1       2.22   9       20.00  1       2.22   0       0.00   10      22.22  19      42.22   
1364    45       4       8.89   0       0.00   0       0.00   4       8.89   0       0.00   0       0.00   37      82.22   
1366    30       0       0.00   1       3.33   0       0.00   0       0.00   0       0.00   0       0.00   29      96.67   
1367    60       3       5.00   2       3.33   7       11.67  0       0.00   2       3.33   2       3.33   44      73.33   
136    150      7       4.67   1       0.67   25      16.67  0       0.00   7       4.67   5       3.33   105     70.00   
1371    40       4       10.00  4       10.00  0       0.00   3       7.50   1       2.50   0       0.00   28      70.00   
1372    60       0       0.00   0       0.00   3       5.00   0       0.00   9       15.00  0       0.00   48      80.00   
1373    40       14      35.00  4       10.00  9       22.50  0       0.00   0       0.00   0       0.00   13      32.50   
1374    45       16      35.56  0       0.00   16      35.56  0       0.00   0       0.00   2       4.44   11      24.44   
1376    40       14      35.00  0       0.00   3       7.50   7       17.50  0       0.00   2       5.00   14      35.00   
