1372    20       1       5.00   9       45.00  10      50.00   
1373    20       5       25.00  9       45.00  6       30.00   
1374    16       7       43.75  4       25.00  5       31.25   
1375    16       5       31.25  6       37.50  5       31.25   
1376    20       12      60.00  7       35.00  1       5.00    
1377    20       6       30.00  9       45.00  5       25.00   
1379    6        0       0.00   0       0.00   6       100.00  
137    24       1       4.17   21      87.50  2       8.33    
1380    0        0       0.00   0       0.00   0       0.00    
1381    10       7       70.00  0       0.00   3       30.00   
1382    16       7       43.75  3       18.75  6       37.50   
1384    20       0       0.00   12      60.00  8       40.00   
1385    10       5       50.00  1       10.00  4       40.00   
1386    10       0       0.00   0       0.00   10      100.00  
1387    16       6       37.50  1       6.25   9       56.25   
1388    8        6       75.00  1       12.50  1       12.50   
1389    4        2       50.00  0       0.00   2       50.00   
138    24       14      58.33  8       33.33  2       8.33    
1390    20       5       25.00  15      75.00  0       0.00    
1391    20       15      75.00  2       10.00  3       15.00   
1392    6        3       50.00  0       0.00   3       50.00   
1394    10       4       40.00  3       30.00  3       30.00   
1395    16       0       0.00   8       50.00  8       50.00   
1396    10       4       40.00  3       30.00  3       30.00   
1397    10       8       80.00  1       10.00  1       10.00   
1398    20       6       30.00  4       20.00  10      50.00   
1399    10       4       40.00  6       60.00  0       0.00    
139    24       8       33.33  0       0.00   16      66.67   
13    24       4       16.67  20      83.33  0       0.00    
1400    16       3       18.75  4       25.00  9       56.25   
1401    8        0       0.00   6       75.00  2       25.00   
1402    12       8       66.67  2       16.67  2       16.67   
1403    10       0       0.00   2       20.00  8       80.00   
1404    20       8       40.00  8       40.00  4       20.00   
1405    16       4       25.00  2       12.50  10      62.50   
1406    16       6       37.50  6       37.50  4       25.00   
1407    20       7       35.00  6       30.00  7       35.00   
1408    0        0       0.00   0       0.00   0       0.00    
1409    8        4       50.00  3       37.50  1       12.50   
140    20       2       10.00  7       35.00  11      55.00   
1410    20       3       15.00  16      80.00  1       5.00    
1411    10       2       20.00  0       0.00   8       80.00   
1412    0        0       0.00   0       0.00   0       0.00    
1413    12       5       41.67  5       41.67  2       16.67   
1414    12       2       16.67  3       25.00  7       58.33   
1415    12       5       41.67  6       50.00  1       8.33    
1416    8        1       12.50  2       25.00  5       62.50   
1417    0        0       0.00   0       0.00   0       0.00    
1418    12       7       58.33  1       8.33   4       33.33   
1419    20       7       35.00  12      60.00  1       5.00    
141    12       12      100.00 0       0.00   0       0.00    
